time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0731660354862,0.0664589842282,11.5610553562,6.26461871009,0.0424249706289,0.0,-0.234227466552,0.0460698319684,2.5359308681,-0.110192321788,0.025102429473,0.0,437.5301938935276,438.3634514757203,437.80322140666067,435.7990952138309
1.3800000000000008,-0.0880487195523,0.0688632833076,11.7148524413,6.26383269679,0.0447454630689,0.0,-0.262089347408,0.0340284465374,2.59050164473,-0.137860147346,0.0139443479406,0.0,429.52173921207475,428.57444590592314,429.75827388666244,427.39319756649047
1.4400000000000008,-0.104847006959,0.0704094549116,11.8764734763,6.25606359653,0.0456708620874,0.0,-0.297939501285,0.016617377719,2.79635784483,-0.14691875763,0.0162211934887,0.0,475.5699793173344,475.74421853120174,476.2468702996589,475.5364721120644
1.5000000000000009,-0.123704792946,0.0707932778961,12.0479274086,6.24747013275,0.0470010138162,0.0,-0.330775205265,-0.00472321902635,2.91843217363,-0.14282427988,0.0216743904312,0.0,450.6882241047211,451.12869263009316,452.17653962158795,452.48685532989515
1.560000000000001,-0.144521963857,0.0697534971407,12.2256888556,6.23957974519,0.0501794351979,0.0,-0.363455921276,-0.0307256532069,3.00666827925,-0.134918589262,0.00541463228561,0.0,442.80914290268583,441.4694645837174,441.1057941013366,441.73977015660034
1.620000000000001,-0.167438588087,0.0669225784956,12.4103178299,6.23161215843,0.0517018317184,0.0,-0.400593145671,-0.064474926613,3.14719809646,-0.140211623233,-0.00783280124042,0.0,458.73604269852075,457.6828730040603,459.2310256167999,458.79433815270454
1.680000000000001,-0.192495734579,0.0620298452409,12.6008226274,6.22416461375,0.0569669912194,0.0,-0.435116852361,-0.0993046122032,3.20273263563,-0.152241267574,0.0172285291389,0.0,432.2605414163951,434.36738493915476,432.96109706594933,431.9276854761084
1.740000000000001,-0.220087808012,0.0545247853282,12.8008220095,6.2155429655,0.0627967050111,0.0,-0.485280948418,-0.151886203759,3.46303545696,-0.16137839705,0.0400484340389,0.0,494.221784994943,495.9009566029564,495.61949618342214,494.9273711257887
1.8000000000000012,-0.250506962776,0.0440089121159,13.0111170114,6.20600767958,0.0698413145958,0.0,-0.529401942627,-0.199572009224,3.54640529884,-0.158205372114,0.0152168456093,0.0,444.63594524114365,442.5972719290658,444.62782363284975,444.8633144254867
1.8600000000000012,-0.283686508326,0.0304644973954,13.2261159235,6.19718169191,0.0749301128527,0.0,-0.577047180029,-0.252758048131,3.61986460114,-0.150384070619,0.0364340466316,0.0,440.9155560802462,442.66512050055275,441.6501737869264,442.27179070383846
